runkey,popsize,generations,xo_prob,mut_prob,selection_function,mutation_function,xo_function,elitism,patience,runcount,bestfit,duration_secs
15ea38c7-6fb8-4be7-974d-36fcd6bd2cf4,150,150,0.99,0.2,rank_selection,swap_mutation,order_crossover,3,20,4,7784,0.48635411262512207
f74610ec-a1b7-4fea-8d99-2dfcbedac885,150,150,0.99,0.2,rank_selection,swap_mutation,order_crossover,3,500,1,7852,0.6814465522766113
ae768438-4d9b-40ec-9de9-1be1667d48d5,150,150,0.99,0.2,rank_selection,swap_mutation,order_crossover,3,500,2,8448,0.6651663780212402
f5f7c119-6277-4102-b6d7-4a5b04212a3c,150,150,0.99,0.2,rank_selection,swap_mutation,order_crossover,3,500,3,8284,0.6511192321777344
004bc09f-47cf-4d07-b07e-3ff8107e1e03,150,150,0.99,0.2,rank_selection,swap_mutation,order_crossover,3,500,4,8584,0.6956627368927002
16526b0d-7c43-46c8-92f3-cbcb9914bb93,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,1,8956,0.21671175956726074
966e7d7c-4494-42fa-a323-99f7ec5930f6,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,2,8736,0.23240399360656738
53bbe8d1-37b6-4c76-b9d2-d5f7ed3f2083,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,3,8400,0.2151966094970703
cbc7f287-2581-4524-b00e-857d1b8445b6,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,4,8880,0.21877241134643555
749a2be6-a225-4d12-9e09-02573abd5077,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,1,9104,0.283017635345459
9d440fc8-24c1-4fe3-8e60-9f6567dd6be6,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,2,7612,0.22628545761108398
bc24511f-118b-4356-9230-0fad0e7673ff,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,3,9016,0.23238849639892578
4bc3b892-7c4e-4ef4-b61c-2db69411604f,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,4,9140,0.23258233070373535
b9703a93-ffa7-461b-a6ec-41b596a5bfa8,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,1,8308,0.29428839683532715
b0e63104-5666-4664-a040-5eebf7e3b052,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,2,8752,0.35422825813293457
f963224a-697c-4af7-8821-904bdb321d86,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,3,8696,0.29570746421813965
41a3c6de-c71d-437d-b822-aac3e0a61feb,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,4,7852,0.29538917541503906
3051cb0e-6433-4071-86c4-903a04e392c4,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,1,8444,0.215040922164917
46028e46-f14f-446e-85d3-87df2c4110c8,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,2,8696,0.21698641777038574
ed555c54-e082-428f-a2d5-a55751733dfb,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,3,8560,0.21242856979370117
da5ee87d-574f-4a23-abbe-e4e02465eae2,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,4,8112,0.2830526828765869
a30fe5aa-96a6-406b-a41f-e4c9bf59ebb5,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,1,8104,0.219041109085083
14752c0b-ef76-4509-b6a7-36f7094c9298,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,2,9176,0.227888822555542
c1a92aba-1a6a-41d8-aa32-ddf3d90d5a4d,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,3,8792,0.22342300415039062
744bc61f-579a-4dbf-9c7b-2ec489373c9e,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,4,8604,0.21449804306030273
44cff697-258d-47d1-b232-8332fa3f566e,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,1,8536,0.32813310623168945
3f967643-0fbd-411f-b73b-3a1bf3fd84c8,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,2,8948,0.2985091209411621
262430b0-5706-4cce-86d0-eedbd8233100,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,3,9084,0.2855086326599121
99ac0240-1f31-4b70-a929-80c2ce35fe3f,100,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,4,8056,0.28935933113098145
6e0b7e84-94ab-40a5-a745-2c1ba61486e7,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,1,8376,0.3085968494415283
fe7c4483-adb9-4b9c-961b-d13d14dfdaed,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,2,9024,0.32419276237487793
6c6de11c-07b2-43a9-92f1-fcc09886eb68,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,3,9104,0.37999439239501953
a6e9a2e6-dae6-4c27-957e-1f9efb86288d,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,4,8196,0.33352208137512207
196cdddc-302a-473e-8333-6935234c41a6,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,1,8468,0.3336176872253418
c0e79062-5059-4ffe-b39a-047fe7cd0017,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,2,7144,0.3307175636291504
d7b25d62-370c-4658-b0fa-5b914274c0d6,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,3,8516,0.3804206848144531
aacb860d-3b95-4f39-8f74-fd6c218511f1,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,4,8272,0.34832048416137695
9ac32f48-f090-4053-b3f9-a78750cbf20c,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,1,8172,0.4454658031463623
42d7346e-ad26-4c10-b7f7-2f3017ac36c8,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,2,8580,0.49675464630126953
2480abf7-abb7-445d-9b10-0ff45058545f,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,3,7464,0.4329497814178467
6472f4ea-5a7e-409d-a462-84fc84e6dec0,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,4,7920,0.44107770919799805
578fb777-3b9a-4714-89a6-02c731ee72c7,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,1,8104,0.32830262184143066
cff7aeaf-7197-4f24-802f-73ae1c5e73a5,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,2,8560,0.3793156147003174
5a031722-3696-4d5e-9fd7-8b5c9a56e5b9,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,3,8444,0.3051753044128418
88176766-4eac-4dc9-9678-3318ef23ed7e,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,4,9028,0.32824134826660156
671e7795-cf32-445a-a173-0d5c81b0592e,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,1,7968,0.3181619644165039
e4109428-8535-42aa-9dd8-187d135424a6,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,2,8832,0.37660956382751465
202830c8-37a8-4dfc-9e26-83f8fa544d7e,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,3,9444,0.33326101303100586
b7c9dbcc-fffa-4d9a-8b8c-32594a3965f5,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,4,8772,0.3239569664001465
b3f2921b-a29c-4834-ba9c-bec5b4736739,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,1,8560,0.48337411880493164
872994e1-a788-4474-bd7b-fe7551546891,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,2,8676,0.4147374629974365
69f00221-6f30-4184-a058-92a08226186b,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,3,7968,0.4205141067504883
5bd7989b-946a-4278-8735-8cdb46a0112a,100,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,4,8568,0.42790722846984863
084303a0-422a-44fb-81c2-dd0f6e1bd04b,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,1,8372,0.42566752433776855
6137565f-b39a-43e3-992a-a54fffc71ba0,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,2,8332,0.34966611862182617
f591add0-5a05-4fb4-9aeb-ff9a5ff1eee2,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,3,8900,0.3480384349822998
2001006e-8ea2-4bfa-ac81-1c53d8f52dc5,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,4,8356,0.3389601707458496
03700b02-72bc-4669-8445-13af6fda95d6,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,1,8264,0.4076263904571533
4fe2b691-11a5-4b5f-9a86-5adbfc84e8b1,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,2,8536,0.34963417053222656
20e87d05-769e-41b0-b3eb-d5f45a44778c,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,3,7692,0.35013246536254883
4000b4e2-2b7b-4d55-b7f0-e90a1467123f,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,4,8356,0.3763141632080078
51d2f539-13e8-408c-9047-60161139761b,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,1,7668,0.4257979393005371
90c18353-cf38-47db-b549-31a08f5d5d6b,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,2,9060,0.40033483505249023
85df0b70-d038-4d13-bff8-5ac92c724f20,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,3,8696,0.4234902858734131
c3912401-5a54-429a-89b3-742acdea0e71,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,4,8492,0.48115062713623047
1ef75778-7169-4c06-a4fc-db20db00ba07,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,1,7920,0.33289432525634766
f52a6471-4b58-4825-b052-e11bc055d777,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,2,8560,0.3473658561706543
18d6857b-ef44-4bb2-a4bc-845885a25841,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,3,8516,0.32836055755615234
1f62e920-5d12-461b-853f-9b201bff67e2,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,4,8064,0.4023268222808838
0ca43216-12d3-49da-84ee-8bf9d8c4cf31,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,1,7284,0.34872961044311523
a3aa6853-53ea-418d-9efd-7d39c7a71c02,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,2,8172,0.3255124092102051
28bb880a-cae9-4de5-8adf-cecff48f7f1e,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,3,8728,0.3339724540710449
458350e2-44a3-4de9-a397-4e5a0b411b31,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,4,8080,0.3669731616973877
491919d4-eca7-4f60-aff8-73e6d2b24881,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,1,8308,0.39826250076293945
2aed8ba4-3638-4daf-a8e0-0796e625c617,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,2,9152,0.4359748363494873
642f43a2-b06d-480d-9b50-f81eeef03131,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,3,7440,0.43255019187927246
429c2be3-7882-4af0-9b2e-6b81e78605de,150,100,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,4,8424,0.4804189205169678
4f56e06c-3670-4f03-8948-3ddd68e4a343,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,1,7852,0.4704315662384033
fa6d3f0a-0adf-4eae-9aad-32afb4327128,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,2,8972,0.517038106918335
e791637a-adcd-4051-ac93-3b956e6882c4,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,3,8608,0.4857339859008789
b194a81f-b996-4194-bad9-c4aa0ddd2d6b,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,10,4,7964,0.4789755344390869
908320bf-bfaf-40f9-b06f-dc1cb2d2dccb,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,1,8264,0.5451326370239258
9a98a6da-5acb-43e6-9d1e-8396723f37ad,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,2,8424,0.46614837646484375
9e450984-ba4a-483b-83e0-edc6d8d496ec,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,3,8104,0.5175385475158691
984db772-99cd-4842-b4a3-d223d2ec9ac1,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,20,4,7852,0.4743027687072754
13f57dde-9839-464a-80c9-aa37fb4f7f3e,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,1,8476,0.6056132316589355
f7a446d7-1c0c-422c-bb49-31b36fc0a11a,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,2,8308,0.6267564296722412
ccca6be7-21ee-498e-99c7-3fecb7e0c576,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,3,8696,0.5874230861663818
d23d9618-0316-4dec-9e1f-e3cf6dae0b33,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,1,500,4,8036,0.6424367427825928
d918f8bc-40bb-423c-b0ce-c971a4409108,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,1,8580,0.4283485412597656
15d848c1-6e30-4459-a26b-71fe9a507cec,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,2,8104,0.49671196937561035
ac6317b2-22e3-426b-bfc2-1aa3643e4476,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,3,8900,0.44649815559387207
bc17d603-4b1c-4c90-be30-9cf9c93eb067,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,10,4,8476,0.5029149055480957
784ed803-d27e-4547-bd03-cefe5b09f566,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,1,8240,0.5094571113586426
a3a7599b-63f8-4f4b-be6a-a974293d2d5c,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,2,8400,0.45761680603027344
2770c513-86d9-495f-bf63-cd6d6b29bc5f,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,3,8500,0.5268044471740723
cc50c3c5-e6dc-40eb-8422-7ebe4a42706c,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,20,4,8548,0.47217416763305664
df27f797-27e5-48fe-ac88-b43562e7b1c0,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,1,8720,0.6005871295928955
87373f81-389f-4e06-838f-48d8060b848a,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,2,7852,0.6553285121917725
e5474eba-56b9-487e-a976-5e59c03a7480,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,3,7908,0.617924690246582
1bfd07a7-ee65-42d7-a05a-af4a25033dcf,150,150,0.99,0.2,rank_selection,inversion_mutation,order_crossover,3,500,4,8080,0.6829602718353271
4edea827-0789-4732-9508-e68f46dcbb54,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,1,8880,0.3863976001739502
bd36e3ff-7030-4140-bab1-0e43cef6c645,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,2,8652,0.38959217071533203
0f2e8aed-2cea-436a-9e17-3f24776324aa,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,3,8288,0.39316678047180176
cc8fb16f-630a-4b40-be67-587ba44d5c0f,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,4,8400,0.41292405128479004
cc0c6760-9fee-4b62-871b-51112feb937b,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,1,8616,0.3583409786224365
63d8330e-e48a-44b3-9115-806ddb098ea7,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,2,8948,0.34519338607788086
c62a36aa-9a06-4cb2-a283-a390284c9e1c,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,3,8284,0.3883640766143799
2d219e07-2c4b-4d1c-b638-7eee04056c04,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,4,8472,0.3539621829986572
045955e1-2aff-4bb8-aae9-a251d77955c3,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,1,8148,0.34753990173339844
3d119e5d-1f34-4304-b371-88870d26240d,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,2,8812,0.3237266540527344
d6a40607-cb1d-4a35-abeb-80d1f3f1bf91,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,3,8148,0.38022398948669434
8485e5b6-6cac-4f9d-8ed4-0c4aa99743ae,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,4,8560,0.32307863235473633
232634a4-b48d-4012-a53c-fed101b5fe8e,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,1,7988,0.3626899719238281
231b8288-e5bf-4fba-871b-fbe54c294963,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,2,8512,0.4022972583770752
4cfdae2a-1f5d-4f97-80ac-db92bccc6f8d,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,3,7988,0.3629114627838135
4fba251f-c08c-4bb1-a9cf-b5e1066c220f,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,4,7736,0.36588454246520996
6f60b966-b234-4057-8107-630e0f1c22b1,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,1,8972,0.3452889919281006
9e14e3fc-577e-4220-90fc-dc8f389fef84,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,2,9208,0.39437007904052734
d4185fd8-d19b-4106-926f-d2ab6ae70564,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,3,9364,0.3359806537628174
c686aa14-c51e-4bde-b604-cde055fbfb01,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,4,8580,0.3233604431152344
684c634a-6e69-4ef0-abab-99741f517c5d,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,1,9016,0.2932448387145996
fad2bc10-e36e-4d40-993c-ff3340567f5f,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,2,8216,0.3635420799255371
48337c35-06ec-4966-9031-7ca7601ccf92,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,3,8560,0.30173301696777344
c59ae77f-15f2-4663-bc6d-25c1c5f701bd,100,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,4,7852,0.3185257911682129
a906f955-e1f9-4e85-8da2-baa1ef7cde8b,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,1,8492,0.60518479347229
98293ba2-5ac7-43e2-8f05-43924341f0c0,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,2,7808,0.5592567920684814
bde41f08-7256-4fd2-b7c4-9fb5149a7760,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,3,8376,0.5773427486419678
94b1b026-4a57-4ec4-941e-23ea6b78592e,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,4,8384,0.6201441287994385
f2b1c946-112d-4c71-b0ad-7b8bd1920e6a,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,1,9108,0.5309646129608154
623fa0e1-0b95-4880-af7c-e6eb744565d4,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,2,8420,0.5743486881256104
6d4b6856-541e-470e-90fe-4fae7f8b0e9c,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,3,8924,0.5320191383361816
cfd54135-ad01-4c94-90d9-1e3b99040caf,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,4,9196,0.5397248268127441
309fe26b-68af-406d-8f3c-c5dcc7cdcebc,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,1,8796,0.5470261573791504
eda9a05a-ac57-40ab-b0dc-50b4199bcd99,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,2,8604,0.47315526008605957
57ed288d-1a6d-462f-8eae-8cc4d26ad8d4,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,3,7920,0.47551512718200684
35521f64-ab0a-49cd-908e-ab52c2750bdd,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,4,8980,0.5149381160736084
34332173-f0a5-4d4d-949b-1533e8753c44,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,1,8580,0.5404689311981201
289dd46f-20c2-447a-a292-91627b8cacbd,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,2,8696,0.5955188274383545
0ec19763-64dc-431f-9173-489d22f5a84c,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,3,8796,0.5516369342803955
73dadcae-5a86-42aa-b41f-793836a6d1c8,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,4,8652,0.5971441268920898
7d8b649c-27e8-4a0b-ad05-43f06e0c4511,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,1,8776,0.5437002182006836
cdb5d967-8515-48b2-9567-6fea012e9e79,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,2,8868,0.5534393787384033
062f8381-8ae9-40bc-813c-ce83e9b889a6,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,3,9336,0.5730853080749512
1e726c2a-748a-4e05-b040-d1aa1b68c849,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,4,8820,0.5435800552368164
f3101b29-2a21-44f7-8925-c45bbc54cfc9,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,1,8476,0.5183980464935303
1247d854-7aa3-4636-a382-00d590a86a7d,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,2,8992,0.45589613914489746
10aff440-aa1a-4936-9dcc-98549c2f3bfc,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,3,8560,0.44481492042541504
d5b7c1ea-3977-4f08-a8e4-aae75a09af7f,100,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,4,8248,0.5059089660644531
1306dc31-239f-4be6-9639-fed354786b9a,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,1,8796,0.5574884414672852
f4aaa50f-4407-4128-b65a-9f442fece4c7,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,2,8628,0.601029634475708
ea8537df-f1c5-4836-aac1-4f0bccd5d5c0,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,3,7988,0.5570638179779053
6dc3bf7e-903b-408c-98cf-4a12a87c2cab,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,4,7848,0.6207833290100098
b2c0472c-7152-4c80-86a7-a33252fcaf20,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,1,7784,0.538273811340332
97041adf-8877-4a11-af46-0f9ec2c2322c,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,2,8628,0.549039363861084
013dc086-2268-4aef-8825-6643d8df76c0,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,3,7464,0.5907154083251953
b76e9e48-b3fe-4d62-b5e4-04c90b976714,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,4,7928,0.5394315719604492
6e743ac7-ddec-4c9f-9013-1dcb21eae28e,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,1,7832,0.51959228515625
8e37cbb7-3f76-4d7d-8e5d-77d614db2070,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,2,8536,0.48589134216308594
9e8a6809-6a05-46c3-b66e-04abb441d1da,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,3,8900,0.47306227684020996
75421a8c-4b7d-4a7b-bc4f-a808c56180a6,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,500,4,8376,0.5370879173278809
fb657f7a-f639-4fc3-990f-4504484ad141,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,1,8400,0.5544099807739258
9399b869-7094-4820-bd3e-ad5535520a0d,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,2,8352,0.6404454708099365
d997281e-f957-4973-a8fa-50a19129e089,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,3,8788,0.6238434314727783
b47126e3-e5c2-4e9b-a944-2d857fd6a274,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,10,4,8872,0.6603443622589111
835cc7f0-0b47-46d5-8053-50376040ec47,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,1,8172,0.5484845638275146
81aa89fe-29e6-491b-a7b5-4351a0975ce2,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,2,9116,0.5406546592712402
c51ddba8-d0cb-4940-ba6d-2d560667c205,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,3,8948,0.5684151649475098
4cb73aa4-7647-480a-87b8-8e6c306cbd1e,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,20,4,8672,0.5271873474121094
7379a001-0ab2-4516-a63c-e1b3f6eabee2,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,1,8352,0.5124318599700928
aead7419-84cb-4204-9e7b-eab930aff7e0,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,2,8296,0.48755693435668945
7643399a-6229-4851-a7cf-a132d92d7a63,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,3,8904,0.4769556522369385
49c8a3cf-f876-43a5-a65a-61b44a55c7ea,150,100,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,3,500,4,8264,0.5037806034088135
03385fdc-e658-43b4-bc4b-38a36b707a80,150,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,1,7792,0.8919270038604736
a3be5e1e-9c9e-432c-92be-8068e3d4ef26,150,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,2,8248,0.9215121269226074
18fca55c-4df3-45d8-b602-2d3b1873f088,150,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,3,8676,0.904620885848999
410886fd-f11d-489f-a0fb-53c3360c34f7,150,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,10,4,8012,0.8639407157897949
ee6030e8-6c4e-4b59-91d4-76ec366f162c,150,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,1,8788,0.8691282272338867
5d558af5-0812-4950-ba4d-5f9ff6e4b5ab,150,150,0.99,0.2,rank_selection,shuffle_mutation,order_crossover,1,20,2,8288,0.8877029418945312
